"","ID","Temperature","Position","Radiances_raw","imgname","Date","Tree.ID","Table","Row","Line","Treatment","Tree.Species"
"42",17,29.9467544555664,"Green_Wet_Sun",14889,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"43",18,30.2851238250732,"Green_Wet_Sun",14943,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"44",19,30.92138671875,"Green_Wet_Sun",15045,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"45",20,30.5226020812988,"Green_Wet_Sun",14981,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"46",21,31.9058303833008,"Silver_Sun",15204,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"47",22,31.702241897583,"Silver_Sun",15171,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"48",23,31.9489669799805,"Silver_Sun",15211,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"49",24,32.0475006103516,"Silver_Sun",15227,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"50",25,32.256591796875,"Silver_Sun",15261,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"51",26,37.1426048278809,"Green_Dry_Sun",16074,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"52",27,38.2022285461426,"Green_Dry_Sun",16255,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"53",28,38.4990425109863,"Green_Dry_Sun",16306,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"54",29,37.6941261291504,"Green_Dry_Sun",16168,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"55",30,39.0325508117676,"Green_Dry_Sun",16398,"ThermalCamera2023-08-03_12-02-54+0200_E19_D_temperature","2023-08-03","E19",2,"R5",4,"D","Quercus Rorbur"
"56",1,31.1326465606689,"Tree_Sun",15079,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"57",2,31.7392864227295,"Tree_Sun",15177,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"58",3,31.7207660675049,"Tree_Sun",15174,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"59",4,32.1582450866699,"Tree_Sun",15245,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"60",5,31.9428043365479,"Tree_Sun",15210,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"61",6,27.663179397583,"Tree_Shade",14529,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"62",7,27.6695919036865,"Tree_Shade",14530,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"63",8,28.091911315918,"Tree_Shade",14596,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"64",9,27.4385204315186,"Tree_Shade",14494,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"65",10,28.219554901123,"Tree_Shade",14616,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"66",11,46.5530700683594,"Black_Sun",17740,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"67",12,46.9328117370605,"Black_Sun",17810,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"68",13,47.8717384338379,"Black_Sun",17984,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"69",14,47.9523468017578,"Black_Sun",17999,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"70",15,48.2099533081055,"Black_Sun",18047,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"71",16,30.059663772583,"Silver_Sun",14907,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"72",17,29.9655818939209,"Silver_Sun",14892,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"73",18,30.1661891937256,"Silver_Sun",14924,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"74",19,30.3539218902588,"Silver_Sun",14954,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"75",20,30.2350635528564,"Silver_Sun",14935,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"76",21,29.6513786315918,"Green_Wet_Sun",14842,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"77",22,29.5128383636475,"Green_Wet_Sun",14820,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"78",23,30.2100238800049,"Green_Wet_Sun",14931,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"79",24,30.8280544281006,"Green_Wet_Sun",15030,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"80",25,30.3664264678955,"Green_Wet_Sun",14956,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"81",26,38.0972900390625,"Green_Dry_Sun",16237,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"82",27,40.2412490844727,"Green_Dry_Sun",16608,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"83",28,39.9775543212891,"Green_Dry_Sun",16562,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"84",29,38.9109878540039,"Green_Dry_Sun",16377,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"85",30,40.9548263549805,"Green_Dry_Sun",16733,"ThermalCamera2023-08-03_12-05-55+0200_T29_W_temperature","2023-08-03","T29",2,"R5",5,"W","Abies Alba"
"86",1,29.7960262298584,"Tree_Sun",14865,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"87",2,30.1536636352539,"Tree_Sun",14922,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"88",3,31.8441772460938,"Tree_Sun",15194,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"89",4,32.6797027587891,"Tree_Sun",15330,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"90",5,33.1986999511719,"Tree_Sun",15415,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"91",6,28.2960662841797,"Tree_Shade",14628,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"92",7,27.4063873291016,"Tree_Shade",14489,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"93",8,33.3691329956055,"Tree_Shade",15443,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"94",9,27.1747379302979,"Tree_Shade",14453,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"95",10,28.1046829223633,"Tree_Shade",14598,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"96",11,47.7641754150391,"Black_Sun",17964,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"97",12,46.7159576416016,"Black_Sun",17770,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"98",13,48.3760414123535,"Black_Sun",18078,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"99",14,47.2789878845215,"Black_Sun",17874,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"100",15,48.8569946289062,"Black_Sun",18168,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"101",16,30.1536636352539,"Silver_Sun",14922,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"102",17,29.7331600189209,"Silver_Sun",14855,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"103",18,30.0784702301025,"Silver_Sun",14910,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"104",19,30.2913799285889,"Silver_Sun",14944,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"105",20,30.1473979949951,"Silver_Sun",14921,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"106",21,30.8965072631836,"Green_Wet_Sun",15041,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"107",22,30.7720146179199,"Green_Wet_Sun",15021,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"108",23,31.3744697570801,"Green_Wet_Sun",15118,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"109",24,31.8441772460938,"Green_Wet_Sun",15194,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"110",25,31.3930492401123,"Green_Wet_Sun",15121,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"111",26,38.406005859375,"Green_Dry_Sun",16290,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"112",27,39.4541397094727,"Green_Dry_Sun",16471,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"113",28,39.1771011352539,"Green_Dry_Sun",16423,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"114",29,38.4874153137207,"Green_Dry_Sun",16304,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"115",30,39.1944389343262,"Green_Dry_Sun",16426,"ThermalCamera2023-08-03_12-06-21+0200_D19_D_temperature","2023-08-03","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"116",1,28.5443515777588,"Tree_Sun",14667,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"117",2,29.3993530273438,"Tree_Sun",14802,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"118",3,28.7285976409912,"Tree_Sun",14696,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"119",4,29.5632381439209,"Tree_Sun",14828,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"120",5,29.8965358734131,"Tree_Sun",14881,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"121",6,25.3946075439453,"Tree_Shade",14179,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"122",7,25.6694583892822,"Tree_Shade",14221,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"123",8,24.8624668121338,"Tree_Shade",14098,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"124",9,25.7282600402832,"Tree_Shade",14230,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"125",10,25.2700309753418,"Tree_Shade",14160,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"126",11,43.4162559509277,"Black_Sun",17170,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"127",12,45.220157623291,"Black_Sun",17496,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"128",13,46.6073913574219,"Black_Sun",17750,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"129",14,45.0607719421387,"Black_Sun",17467,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"130",15,45.2036819458008,"Black_Sun",17493,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"131",16,29.6262035369873,"Silver_Sun",14838,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"132",17,29.6702575683594,"Silver_Sun",14845,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"133",18,29.3046913146973,"Silver_Sun",14787,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"134",19,29.4371948242188,"Silver_Sun",14808,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"135",20,29.5380401611328,"Silver_Sun",14824,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"136",21,29.7960262298584,"Green_Wet_Sun",14865,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"137",22,29.6324977874756,"Green_Wet_Sun",14839,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"138",23,29.7834568023682,"Green_Wet_Sun",14863,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"139",24,30.0094966888428,"Green_Wet_Sun",14899,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"140",25,29.3867359161377,"Green_Wet_Sun",14800,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"141",26,40.2412490844727,"Green_Dry_Sun",16608,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"142",27,39.9775543212891,"Green_Dry_Sun",16562,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"143",28,41.2447319030762,"Green_Dry_Sun",16784,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"144",29,40.8352470397949,"Green_Dry_Sun",16712,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"145",30,40.0578727722168,"Green_Dry_Sun",16576,"ThermalCamera2023-08-03_12-07-50+0200_E3_W_temperature","2023-08-03","E3",2,"R5",7,"W","Quercus Rorbur"
"146",1,35.9720840454102,"Tree_Sun",15876,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"147",2,34.4224166870117,"Tree_Sun",15617,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"148",3,32.2135772705078,"Tree_Sun",15254,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"149",4,33.4724807739258,"Tree_Sun",15460,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"150",5,34.0724296569824,"Tree_Sun",15559,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"151",6,28.9188613891602,"Tree_Shade",14726,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"152",7,28.925199508667,"Tree_Shade",14727,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
"153",8,29.5002346038818,"Tree_Shade",14818,"ThermalCamera2023-08-03_12-09-17+0200_T45_D_temperature","2023-08-03","T45",2,"R5",8,"D","Abies Alba"
