"","ID","Temperature","Position","Radiances_raw","imgname","Date","Tree.ID","Table","Row","Line","Treatment","Tree.Species"
"1",1,34.1509704589844,"Tree_Sun",15572,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"2",2,34.1811637878418,"Tree_Sun",15577,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"3",3,36.2806625366211,"Tree_Sun",15928,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"4",4,35.2746849060059,"Tree_Sun",15759,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"5",5,34.8493614196777,"Tree_Sun",15688,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"6",6,49.1340408325195,"Black_Shade",18220,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"7",7,49.0967826843262,"Black_Shade",18213,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"8",8,49.1553268432617,"Black_Shade",18224,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"9",9,48.0543785095215,"Black_Shade",18018,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"10",10,48.0597496032715,"Black_Shade",18019,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"11",11,34.4043388366699,"Silver_Shade",15614,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"12",12,34.6330833435059,"Silver_Shade",15652,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"13",13,33.9151802062988,"Silver_Shade",15533,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"14",14,33.8243598937988,"Silver_Shade",15518,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"15",15,34.0724296569824,"Silver_Shade",15559,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"16",16,33.0097045898438,"Green_Wet_Shade",15384,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
"17",17,32.9669799804688,"Green_Wet_Shade",15377,"ThermalCamera2023-08-18_11-08-02+0200_T25_W_temperature","2023-08-18","T25",2,"R5",3,"W","Abies Alba"
