"","ID","Temperature","Position","Radiances_raw","imgname","Date","Tree.ID","Table","Row","Line","Treatment","Tree.Species"
"65",15,26.7875156402588,"Silver_Shade",14393,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"66",16,30.2851238250732,"Green_Dry_Shade",14943,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"67",17,30.603723526001,"Green_Dry_Shade",14994,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"68",18,30.5850086212158,"Green_Dry_Shade",14991,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"69",19,30.57253074646,"Green_Dry_Shade",14989,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"70",20,30.6099624633789,"Green_Dry_Shade",14995,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"71",21,23.5632953643799,"Green_Wet_Shade",13902,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"72",22,24.1353721618652,"Green_Wet_Shade",13988,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"73",23,23.7032852172852,"Green_Wet_Shade",13923,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"74",24,23.9826889038086,"Green_Wet_Shade",13965,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"75",25,23.5165901184082,"Green_Wet_Shade",13895,"ThermalCamera2023-06-27_11-41-13+0200_D45_W_temperature","2023-06-27","D45",2,"R6",5,"W","Pseudotsuga Menziesii"
"76",1,26.3079605102539,"Tree_Shade",14319,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"77",2,26.8715362548828,"Tree_Shade",14406,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"78",3,25.9175071716309,"Tree_Shade",14259,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"79",4,26.2429866790771,"Tree_Shade",14309,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"80",5,26.0543327331543,"Tree_Shade",14280,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"81",6,32.3180122375488,"Black_Shade",15271,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"82",7,33.1316757202148,"Black_Shade",15404,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"83",8,33.4603271484375,"Black_Shade",15458,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"84",9,33.5514488220215,"Black_Shade",15473,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"85",10,33.515007019043,"Black_Shade",15467,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"86",11,26.7228393554688,"Silver_Shade",14383,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"87",12,27.032922744751,"Silver_Shade",14431,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"88",13,26.9232063293457,"Silver_Shade",14414,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"89",14,26.9554882049561,"Silver_Shade",14419,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"90",15,27.0071182250977,"Silver_Shade",14427,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"91",16,31.1388549804688,"Green_Dry_Shade",15080,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"92",17,31.0519199371338,"Green_Dry_Shade",15066,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"93",18,31.0953960418701,"Green_Dry_Shade",15073,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"94",19,31.1636810302734,"Green_Dry_Shade",15084,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"95",20,30.9711322784424,"Green_Dry_Shade",15053,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"96",21,24.1353721618652,"Green_Wet_Shade",13988,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"97",22,23.7499046325684,"Green_Wet_Shade",13930,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"98",23,23.9694004058838,"Green_Wet_Shade",13963,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"99",24,24.2414512634277,"Green_Wet_Shade",14004,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"100",25,23.6499786376953,"Green_Wet_Shade",13915,"ThermalCamera2023-06-27_11-42-11+0200_T21_D_temperature","2023-06-27","T21",2,"R6",6,"D","Abies Alba"
"101",1,26.2169857025146,"Tree_Shade",14305,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"102",2,26.0738639831543,"Tree_Shade",14283,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"103",3,25.9826850891113,"Tree_Shade",14269,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"104",4,26.1714687347412,"Tree_Shade",14298,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"105",5,26.0673542022705,"Tree_Shade",14282,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"106",6,33.2839508056641,"Black_Shade",15429,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"107",7,33.9333343505859,"Black_Shade",15536,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"108",8,34.187198638916,"Black_Shade",15578,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"109",9,34.3621520996094,"Black_Shade",15607,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"110",10,34.2415237426758,"Black_Shade",15587,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"111",11,27.1618537902832,"Silver_Shade",14451,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"112",12,27.2391357421875,"Silver_Shade",14463,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"113",13,27.1876201629639,"Silver_Shade",14455,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"114",14,27.2069416046143,"Silver_Shade",14458,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"115",15,27.1167469024658,"Silver_Shade",14444,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"116",16,31.6651840209961,"Green_Dry_Shade",15165,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"117",17,31.6033954620361,"Green_Dry_Shade",15155,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"118",18,31.7639751434326,"Green_Dry_Shade",15181,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"119",19,31.6466522216797,"Green_Dry_Shade",15162,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"120",20,31.8195056915283,"Green_Dry_Shade",15190,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"121",21,24.6844730377197,"Green_Wet_Shade",14071,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"122",22,24.0822906494141,"Green_Wet_Shade",13980,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"123",23,24.6976699829102,"Green_Wet_Shade",14073,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"124",24,24.9546375274658,"Green_Wet_Shade",14112,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"125",25,24.5392150878906,"Green_Wet_Shade",14049,"ThermalCamera2023-06-27_11-42-40+0200_D25_W_temperature","2023-06-27","D25",2,"R6",7,"W","Pseudotsuga Menziesii"
"126",1,26.949031829834,"Silver_Shade",14418,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"127",2,26.8973751068115,"Tree_Shade",14410,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"128",3,27.032922744751,"Tree_Shade",14431,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"129",4,26.8198394775391,"Tree_Shade",14398,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"130",5,27.0006656646729,"Tree_Shade",14426,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"131",6,26.8650760650635,"Tree_Shade",14405,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"132",7,33.332633972168,"Black_Shade",15437,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"133",8,32.7836990356445,"Black_Shade",15347,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"134",9,33.5453758239746,"Black_Shade",15472,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"135",10,33.6303558349609,"Black_Shade",15486,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"136",11,34.2716941833496,"Black_Shade",15592,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"137",12,27.2520122528076,"Silver_Shade",14465,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"138",13,27.2648849487305,"Silver_Shade",14467,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"139",14,27.1425247192383,"Silver_Shade",14448,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"140",15,26.9813060760498,"Silver_Shade",14423,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"141",16,30.5038719177246,"Green_Dry_Shade",14978,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"142",17,29.8400115966797,"Green_Dry_Shade",14872,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"143",18,30.7159461975098,"Green_Dry_Shade",15012,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"144",19,31.1140232086182,"Green_Dry_Shade",15076,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"145",20,30.8093776702881,"Green_Dry_Shade",15027,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"146",21,23.7432460784912,"Green_Wet_Shade",13929,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"147",22,23.5966453552246,"Green_Wet_Shade",13907,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"148",23,23.6633071899414,"Green_Wet_Shade",13917,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"149",24,23.1421699523926,"Green_Wet_Shade",13839,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
"150",25,23.6499786376953,"Green_Wet_Shade",13915,"ThermalCamera2023-06-27_11-43-35+0200_B37_D_temperature","2023-06-27","B37",2,"R6",8,"D","Fagus Sylvatica"
