"","ID","Temperature","Position","Radiances_raw","imgname","Date","Tree.ID","Table","Row","Line","Treatment","Tree.Species"
"24",24,21.2967319488525,"Green_Wet_Shade",13566,"ThermalCamera2023-07-04_11-09-06+0200_T25_W_temperature","2023-07-04","T25",2,"R5",3,"W","Abies Alba"
"25",25,21.4398994445801,"Green_Wet_Shade",13587,"ThermalCamera2023-07-04_11-09-06+0200_T25_W_temperature","2023-07-04","T25",2,"R5",3,"W","Abies Alba"
"26",1,25.7739734649658,"Tree_Shade",14237,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"27",2,25.4601154327393,"Tree_Shade",14189,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"28",3,24.7042655944824,"Tree_Shade",14074,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"29",4,25.1978378295898,"Tree_Shade",14149,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"30",5,25.5386695861816,"Tree_Shade",14201,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"31",6,28.8744983673096,"Black_Shade",14719,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"32",7,28.8618183135986,"Black_Shade",14717,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"33",8,29.4498062133789,"Black_Shade",14810,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"34",9,29.0771579742432,"Black_Shade",14751,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"35",10,29.5569381713867,"Black_Shade",14827,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"36",11,26.1194248199463,"Silver_Shade",14290,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"37",12,26.3079605102539,"Silver_Shade",14319,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"38",13,26.2494869232178,"Silver_Shade",14310,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"39",14,26.3144569396973,"Silver_Shade",14320,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"40",15,26.1844749450684,"Silver_Shade",14300,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"41",16,28.9315338134766,"Green_Dry_Shade",14728,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"42",17,28.1876583099365,"Green_Dry_Shade",14611,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"43",18,28.6142749786377,"Green_Dry_Shade",14678,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"44",19,28.1812782287598,"Green_Dry_Shade",14610,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"45",20,27.9896850585938,"Green_Dry_Shade",14580,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"46",21,22.6048736572266,"Green_Wet_Shade",13759,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"47",22,22.0985507965088,"Green_Wet_Shade",13684,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"48",23,22.0782451629639,"Green_Wet_Shade",13681,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"49",24,21.7392063140869,"Green_Wet_Shade",13631,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"50",25,21.9088687896729,"Green_Wet_Shade",13656,"ThermalCamera2023-07-04_11-10-17+0200_E19_D_temperature","2023-07-04","E19",2,"R5",4,"D","Quercus Rorbur"
"51",1,26.0933933258057,"Tree_Shade",14286,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"52",2,24.5986633300781,"Tree_Shade",14058,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"53",3,24.4797306060791,"Tree_Shade",14040,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"54",4,24.4665069580078,"Tree_Shade",14038,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"55",5,24.875638961792,"Tree_Shade",14100,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"56",6,29.7771701812744,"Black_Shade",14862,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"57",7,29.298376083374,"Black_Shade",14786,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"58",8,29.5821304321289,"Black_Shade",14831,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"59",9,29.544340133667,"Black_Shade",14825,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"60",10,29.9216480255127,"Black_Shade",14885,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"61",11,25.8327159881592,"Silver_Shade",14246,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"62",12,26.1844749450684,"Silver_Shade",14300,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"63",13,26.1519546508789,"Silver_Shade",14295,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"64",14,26.1389446258545,"Silver_Shade",14293,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"65",15,26.0413093566895,"Silver_Shade",14278,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"66",16,28.7730236053467,"Green_Dry_Shade",14703,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"67",17,28.944206237793,"Green_Dry_Shade",14730,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"68",18,29.1277618408203,"Green_Dry_Shade",14759,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"69",19,28.8618183135986,"Green_Dry_Shade",14717,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"70",20,28.7349452972412,"Green_Dry_Shade",14697,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"71",21,22.1797332763672,"Green_Wet_Shade",13696,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"72",22,22.5577259063721,"Green_Wet_Shade",13752,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"73",23,22.3081398010254,"Green_Wet_Shade",13715,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"74",24,22.2270603179932,"Green_Wet_Shade",13703,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"75",25,22.6048736572266,"Green_Wet_Shade",13759,"ThermalCamera2023-07-04_11-10-43+0200_T29_W_temperature","2023-07-04","T29",2,"R5",5,"W","Abies Alba"
"76",1,24.5061721801758,"Tree_Shade",14044,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"77",2,25.0006923675537,"Tree_Shade",14119,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"78",3,25.1387348175049,"Tree_Shade",14140,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"79",4,24.3408012390137,"Tree_Shade",14019,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"80",5,24.9941158294678,"Tree_Shade",14118,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"81",6,30.4788951873779,"Black_Shade",14974,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"82",7,30.3539218902588,"Black_Shade",14954,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"83",8,30.4851398468018,"Black_Shade",14975,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"84",9,30.5038719177246,"Black_Shade",14978,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"85",10,30.3226566314697,"Black_Shade",14949,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"86",11,25.7935581207275,"Silver_Shade",14240,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"87",12,25.7217292785645,"Silver_Shade",14229,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"88",13,25.7870292663574,"Silver_Shade",14239,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"89",14,25.94358253479,"Silver_Shade",14263,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"90",15,25.839241027832,"Silver_Shade",14247,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"91",16,29.953031539917,"Green_Dry_Shade",14890,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"92",17,29.9342021942139,"Green_Dry_Shade",14887,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"93",18,29.5128383636475,"Green_Dry_Shade",14820,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"94",19,28.8681583404541,"Green_Dry_Shade",14718,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"95",20,29.2857475280762,"Green_Dry_Shade",14784,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"96",21,22.2203006744385,"Green_Wet_Shade",13702,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"97",22,22.6654624938965,"Green_Wet_Shade",13768,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"98",23,22.4498729705811,"Green_Wet_Shade",13736,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"99",24,22.3486557006836,"Green_Wet_Shade",13721,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"100",25,22.6789226531982,"Green_Wet_Shade",13770,"ThermalCamera2023-07-04_11-11-18+0200_D19_D_temperature","2023-07-04","D19",2,"R5",6,"D","Pseudotsuga Menziesii"
"101",1,25.2700309753418,"Tree_Shade",14160,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"102",2,25.1912727355957,"Tree_Shade",14148,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"103",3,24.7174587249756,"Tree_Shade",14076,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"104",4,24.6250743865967,"Tree_Shade",14062,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"105",5,25.2175331115723,"Tree_Shade",14152,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"106",6,30.1912403106689,"Black_Shade",14928,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"107",7,30.0722007751465,"Black_Shade",14909,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"108",8,30.5226020812988,"Black_Shade",14981,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"109",9,30.3664264678955,"Black_Shade",14956,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"110",10,30.6598491668701,"Black_Shade",15003,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"111",11,25.6433143615723,"Silver_Shade",14217,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"112",12,25.7543849945068,"Silver_Shade",14234,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"113",13,25.6825294494629,"Silver_Shade",14223,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"114",14,25.6302394866943,"Silver_Shade",14215,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"115",15,25.5844650268555,"Silver_Shade",14208,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"116",16,28.3725242614746,"Green_Dry_Shade",14640,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"117",17,28.7920570373535,"Green_Dry_Shade",14706,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"118",18,28.6460437774658,"Green_Dry_Shade",14683,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"119",19,28.633337020874,"Green_Dry_Shade",14681,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"120",20,28.7285976409912,"Green_Dry_Shade",14696,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"121",21,22.5105533599854,"Green_Wet_Shade",13745,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"122",22,22.9208812713623,"Green_Wet_Shade",13806,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"123",23,22.4701023101807,"Green_Wet_Shade",13739,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"124",24,22.9074535369873,"Green_Wet_Shade",13804,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"125",25,22.9477291107178,"Green_Wet_Shade",13810,"ThermalCamera2023-07-04_11-12-15+0200_E3_W_temperature","2023-07-04","E3",2,"R5",7,"W","Quercus Rorbur"
"126",1,24.7504329681396,"Tree_Shade",14081,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"127",2,24.2215690612793,"Tree_Shade",14001,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"128",3,25.7674427032471,"Tree_Shade",14236,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"129",4,25.7413234710693,"Tree_Shade",14232,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"130",5,25.0993137359619,"Tree_Shade",14134,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"131",6,30.7720146179199,"Black_Shade",15021,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"132",7,30.6536159515381,"Black_Shade",15002,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"133",8,30.8716201782227,"Black_Shade",15037,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"134",9,30.8342781066895,"Black_Shade",15031,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"135",10,30.9027271270752,"Black_Shade",15042,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"136",11,26.0803737640381,"Silver_Shade",14284,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"137",12,26.4248123168945,"Silver_Shade",14337,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"138",13,26.2949695587158,"Silver_Shade",14317,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"139",14,26.0022296905518,"Silver_Shade",14272,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"140",15,25.950101852417,"Silver_Shade",14264,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"141",16,28.804744720459,"Green_Dry_Shade",14708,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"142",17,28.7920570373535,"Green_Dry_Shade",14706,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"143",18,28.7222499847412,"Green_Dry_Shade",14695,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"144",19,28.6968536376953,"Green_Dry_Shade",14691,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"145",20,28.7603321075439,"Green_Dry_Shade",14701,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"146",21,22.3283996582031,"Green_Wet_Shade",13718,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"147",22,22.7529144287109,"Green_Wet_Shade",13781,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"148",23,23.3228664398193,"Green_Wet_Shade",13866,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"149",24,22.8738784790039,"Green_Wet_Shade",13799,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"150",25,23.7698783874512,"Green_Wet_Shade",13933,"ThermalCamera2023-07-04_11-12-54+0200_T45_D_temperature","2023-07-04","T45",2,"R5",8,"D","Abies Alba"
"151",1,24.3672790527344,"Tree_Shade",14023,"ThermalCamera2023-07-04_11-14-13+0200_D42_W_temperature","2023-07-04","D42",2,"R5",9,"W","Pseudotsuga Menziesii"
"152",2,25.0204238891602,"Tree_Shade",14122,"ThermalCamera2023-07-04_11-14-13+0200_D42_W_temperature","2023-07-04","D42",2,"R5",9,"W","Pseudotsuga Menziesii"
"153",3,24.3010730743408,"Tree_Shade",14013,"ThermalCamera2023-07-04_11-14-13+0200_D42_W_temperature","2023-07-04","D42",2,"R5",9,"W","Pseudotsuga Menziesii"
