"","ID","Temperature","Position","Radiances_raw","imgname","Date","Tree.ID","Table","Row","Line","Treatment","Tree.Species"
"1",1,25.1321659088135,"Tree_Shade",14139,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"2",2,25.4470176696777,"Tree_Shade",14187,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"3",3,25.1650066375732,"Tree_Shade",14144,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"4",4,25.0138473510742,"Tree_Shade",14121,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"5",5,26.0478210449219,"Tree_Shade",14279,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"6",6,28.3852615356445,"Tree_Sun",14642,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"7",7,27.8105525970459,"Tree_Sun",14552,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"8",8,28.0216407775879,"Tree_Sun",14585,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"9",9,28.6396903991699,"Tree_Sun",14682,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"10",10,29.7708835601807,"Tree_Sun",14861,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"11",11,40.2527008056641,"Black_Sun",16610,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"12",12,40.9548263549805,"Black_Sun",16733,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"13",13,40.3328285217285,"Black_Sun",16624,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"14",14,40.3099403381348,"Black_Sun",16620,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"15",15,41.0174179077148,"Black_Sun",16744,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"16",16,29.676549911499,"Silver_Sun",14846,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"17",17,29.493932723999,"Silver_Sun",14817,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"18",18,29.4687194824219,"Silver_Sun",14813,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"19",19,29.2289009094238,"Silver_Sun",14775,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"20",20,29.0708293914795,"Silver_Sun",14750,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"21",21,35.2088966369629,"Green_Dry_Sun",15748,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"22",22,36.7537689208984,"Green_Dry_Sun",16008,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"23",23,35.97802734375,"Green_Dry_Sun",15877,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"24",24,36.1502113342285,"Green_Dry_Sun",15906,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"25",25,35.8888626098633,"Green_Dry_Sun",15862,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
"26",26,26.994213104248,"Green_Wet_Sun",14425,"ThermalCamera2023-07-20_11-22-54+0200_T25_W_temperature","2023-07-20","T25",2,"R5",3,"W","Abies Alba"
